CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Contract,Monthly Charges,Churn_Probability,Churn_Risk_Band
5088-QZLRL,Male,No,No,No,1,Month-to-month,20.65,0.2892,Medium
5173-WXOQV,Male,No,Yes,No,2,Month-to-month,64.2,0.2881,Medium
2257-BOVXD,Male,No,Yes,No,14,Month-to-month,66.6,0.2877,Medium
7159-FVYPK,Female,No,Yes,Yes,3,Month-to-month,69.15,0.2877,Medium
8896-BQTTI,Male,No,No,No,1,Month-to-month,25.0,0.2877,Medium
7054-ENNGU,Female,No,Yes,No,9,Month-to-month,50.85,0.2877,Medium
5424-RLQLC,Male,No,No,No,10,Month-to-month,59.65,0.2873,Medium
9233-PSYHO,Female,Yes,No,No,45,One year,100.15,0.2872,Medium
2273-QCKXA,Male,No,No,No,1,Month-to-month,49.05,0.287,Medium
2081-KJSQF,Male,No,No,No,1,Month-to-month,20.25,0.2867,Medium
5035-PGZXH,Female,No,No,No,56,One year,106.8,0.2865,Medium
0829-XXPLX,Female,No,No,No,20,Month-to-month,89.4,0.2863,Medium
4452-QIIEB,Male,No,No,No,7,Month-to-month,43.9,0.286,Medium
8807-ARQET,Female,No,No,No,41,Month-to-month,40.35,0.2852,Medium
6786-OBWQR,Female,No,Yes,Yes,5,Month-to-month,80.85,0.2848,Medium
9500-LTVBP,Female,No,No,No,35,Month-to-month,80.05,0.2848,Medium
5443-SCMKX,Female,No,Yes,No,58,One year,94.3,0.2845,Medium
5778-BVOFB,Female,No,No,No,9,Month-to-month,59.5,0.2844,Medium
9842-EFSYY,Female,No,No,Yes,4,Month-to-month,57.2,0.2843,Medium
7813-ZGGAW,Male,Yes,No,No,31,Month-to-month,96.6,0.2842,Medium
8267-KFGYD,Male,No,No,Yes,1,Month-to-month,21.05,0.284,Medium
3164-YAXFY,Male,No,No,No,57,Month-to-month,53.75,0.2837,Medium
8644-XYTSV,Male,No,Yes,No,42,Month-to-month,40.15,0.2833,Medium
3717-LNXKW,Male,No,Yes,No,38,Month-to-month,91.7,0.2831,Medium
5402-HTOTQ,Male,No,No,No,16,Month-to-month,55.3,0.283,Medium
6281-FKEWS,Female,No,No,No,44,One year,49.05,0.2828,Medium
0118-JPNOY,Female,Yes,No,No,26,Month-to-month,85.8,0.2824,Medium
1370-GGAWX,Female,No,No,No,46,One year,94.15,0.281,Medium
6655-LHBYW,Male,No,No,No,50,One year,114.35,0.2805,Medium
6821-JPCDC,Female,No,Yes,No,48,One year,97.05,0.2801,Medium
5575-TPIZQ,Male,No,No,No,46,Month-to-month,89.15,0.28,Medium
5445-GLVOT,Female,No,No,No,22,Month-to-month,49.8,0.2799,Medium
6022-KOUQO,Female,No,Yes,Yes,2,Month-to-month,29.05,0.2795,Medium
1020-JPQOW,Female,No,Yes,No,56,Month-to-month,90.55,0.2792,Medium
7075-BNDVQ,Female,No,No,No,4,Month-to-month,35.0,0.2789,Medium
5600-PDUJF,Male,No,No,No,6,Month-to-month,49.5,0.2788,Medium
2607-FBDFF,Male,No,No,No,1,Month-to-month,49.0,0.2786,Medium
5527-ACHSO,Female,No,No,No,11,Month-to-month,70.5,0.2784,Medium
3199-NPKCN,Female,No,Yes,No,67,One year,111.25,0.278,Medium
2480-SQIOB,Male,No,Yes,Yes,4,Month-to-month,44.8,0.2777,Medium
1360-JYXKQ,Female,Yes,Yes,No,54,One year,99.1,0.2777,Medium
7504-UWHNB,Male,No,No,No,25,Month-to-month,69.75,0.2775,Medium
4132-POCZS,Male,No,Yes,No,52,Month-to-month,39.9,0.277,Medium
6227-FBDXH,Male,No,Yes,No,69,One year,99.5,0.2768,Medium
1986-PHGZF,Male,Yes,No,No,18,Month-to-month,58.4,0.2765,Medium
6486-LHTMA,Female,Yes,Yes,No,31,One year,90.7,0.2763,Medium
2592-YKDIF,Female,No,No,No,1,Month-to-month,20.35,0.2761,Medium
1550-EENBN,Female,No,No,No,31,Month-to-month,104.35,0.276,Medium
7246-ZGQDF,Female,No,No,Yes,1,Month-to-month,54.5,0.2759,Medium
1047-NNCBF,Male,No,No,No,20,Month-to-month,70.55,0.2758,Medium
0481-SUMCB,Female,Yes,No,No,45,One year,102.15,0.2757,Medium
9938-EKRGF,Female,No,No,No,15,Month-to-month,84.45,0.2756,Medium
6297-NOOPG,Female,No,Yes,No,70,Two year,110.5,0.2753,Medium
6854-EXGSF,Female,No,No,No,8,Month-to-month,65.5,0.2752,Medium
6741-EGCBI,Male,Yes,No,No,30,Month-to-month,90.5,0.2749,Medium
4468-KAZHE,Female,Yes,Yes,No,20,Month-to-month,60.0,0.2746,Medium
3374-TTZTK,Male,No,Yes,No,52,Two year,106.3,0.2745,Medium
5370-IIVVL,Male,No,No,No,37,One year,104.5,0.2743,Medium
2284-VFLKH,Male,No,Yes,No,49,One year,99.25,0.2743,Medium
6257-RJOHI,Male,No,No,No,4,Month-to-month,50.8,0.2743,Medium
3566-VVORZ,Female,No,Yes,No,12,Month-to-month,45.9,0.2742,Medium
4007-NHVHI,Female,Yes,No,No,56,Month-to-month,96.85,0.274,Medium
1442-BQPVU,Female,No,No,No,13,Month-to-month,29.15,0.2739,Medium
0887-WBJVH,Female,No,Yes,No,53,One year,93.45,0.2726,Medium
9591-YVTEB,Male,Yes,No,No,55,Month-to-month,44.85,0.2723,Medium
3987-KQDDU,Male,No,No,No,9,Month-to-month,75.6,0.2722,Medium
9281-OFDMF,Male,Yes,No,No,39,Month-to-month,90.7,0.2714,Medium
3126-WQMGH,Female,No,Yes,No,49,Month-to-month,52.15,0.2714,Medium
2144-BFDSO,Female,Yes,Yes,No,50,Month-to-month,108.75,0.2712,Medium
2828-SLQPF,Male,No,No,No,19,Month-to-month,45.0,0.2711,Medium
8982-NHAVY,Male,No,No,No,27,One year,100.5,0.2704,Medium
0409-WTMPL,Female,No,Yes,No,58,One year,110.65,0.2702,Medium
7605-SNLQG,Female,No,Yes,No,45,Month-to-month,50.25,0.2698,Medium
6537-OTKMY,Male,No,No,No,15,One year,50.75,0.2695,Medium
5438-QMDDL,Female,No,Yes,No,19,Month-to-month,59.8,0.2693,Medium
1791-PQHBB,Female,No,No,Yes,2,Month-to-month,61.2,0.2692,Medium
5619-PTMIK,Female,No,Yes,No,46,Month-to-month,53.1,0.269,Medium
8402-EIVQS,Male,No,Yes,No,67,One year,100.9,0.2689,Medium
9327-QSDED,Male,No,No,No,8,Month-to-month,43.55,0.2688,Medium
0463-ZSDNT,Male,No,No,No,10,Month-to-month,56.75,0.2686,Medium
4989-LIXVT,Male,Yes,No,No,68,Month-to-month,95.9,0.2685,Medium
5780-INQIK,Female,No,No,No,8,Month-to-month,49.4,0.2682,Medium
2960-NKRSO,Male,No,No,No,24,Month-to-month,85.95,0.268,Medium
2858-EIMXH,Female,Yes,Yes,No,53,One year,95.85,0.2675,Medium
0440-MOGPM,Female,No,No,No,41,One year,80.55,0.2674,Medium
2476-YGEFM,Female,No,No,No,29,Month-to-month,76.0,0.2673,Medium
0856-NAOES,Male,No,No,No,6,Month-to-month,60.9,0.2671,Medium
1803-BGNBD,Female,No,No,No,12,Month-to-month,54.3,0.2669,Medium
7634-WSWDB,Female,No,No,Yes,8,Month-to-month,38.5,0.2669,Medium
1360-XFJMR,Female,No,Yes,No,67,One year,109.7,0.2668,Medium
2446-ZKVAF,Male,No,Yes,No,18,Month-to-month,56.8,0.2668,Medium
7594-LZNWR,Male,Yes,No,No,34,Month-to-month,69.15,0.2663,Medium
1976-AZZPJ,Male,No,Yes,No,7,Month-to-month,34.2,0.2663,Medium
8120-JDCAM,Male,No,Yes,Yes,4,Month-to-month,69.55,0.2663,Medium
2673-CXQEU,Female,Yes,No,No,56,One year,110.5,0.2662,Medium
4524-QCSSM,Male,No,No,No,26,Month-to-month,44.65,0.2661,Medium
0575-CUQOV,Male,Yes,Yes,No,60,One year,97.95,0.2659,Medium
1656-DRSMG,Female,No,No,No,63,Month-to-month,109.85,0.2655,Medium
6728-VOIFY,Female,No,Yes,No,63,One year,96.0,0.2653,Medium
1423-BMPBQ,Female,No,Yes,Yes,1,Month-to-month,19.0,0.2652,Medium
9633-DENPU,Female,No,Yes,No,47,Month-to-month,58.6,0.2652,Medium
3130-ICDUP,Female,No,No,Yes,2,Month-to-month,80.55,0.2651,Medium
0215-BQKGS,Male,No,No,No,30,Month-to-month,84.3,0.2646,Medium
8791-GFXLZ,Male,No,No,No,12,Month-to-month,49.05,0.2645,Medium
3594-KADLU,Male,No,Yes,No,3,Month-to-month,35.1,0.2645,Medium
4307-KWMXE,Male,No,No,No,10,Month-to-month,35.75,0.2642,Medium
6624-JDRDS,Female,No,No,No,6,Month-to-month,29.45,0.2642,Medium
6383-ZTSIW,Female,Yes,Yes,No,39,One year,99.1,0.2641,Medium
6729-GDNGC,Female,Yes,No,No,20,Month-to-month,80.7,0.264,Medium
5423-BHIXO,Female,No,No,No,32,Month-to-month,54.2,0.2637,Medium
4016-BJKTZ,Female,No,No,No,25,Two year,108.9,0.2628,Medium
7089-XXAYG,Male,No,Yes,No,25,One year,38.1,0.2626,Medium
3842-QTGDL,Male,No,Yes,No,16,Month-to-month,80.75,0.2626,Medium
5651-WYIPH,Female,Yes,No,No,18,Month-to-month,49.85,0.2623,Medium
9389-ACWBI,Female,No,Yes,Yes,5,Month-to-month,69.95,0.2622,Medium
8375-KVTHK,Male,No,Yes,No,68,One year,100.3,0.2622,Medium
1228-ZLNBX,Male,No,No,No,21,Month-to-month,75.3,0.2622,Medium
6637-KYRCV,Female,No,Yes,Yes,5,Month-to-month,30.5,0.2621,Medium
6522-YRBXD,Male,Yes,Yes,No,35,Month-to-month,94.55,0.2618,Medium
2716-GFZOR,Male,No,Yes,No,43,Month-to-month,86.1,0.2618,Medium
6614-VBEGU,Female,No,Yes,No,24,Month-to-month,69.45,0.2617,Medium
7130-CTCUS,Male,Yes,Yes,No,16,Month-to-month,54.55,0.2616,Medium
1580-BMCMR,Male,Yes,No,No,19,Month-to-month,87.3,0.2612,Medium
1557-EMYVT,Female,No,No,No,43,Two year,115.05,0.2603,Medium
0380-NEAVX,Male,Yes,No,No,34,One year,99.85,0.2603,Medium
9873-MNDKV,Female,No,No,No,11,Month-to-month,44.65,0.2602,Medium
4343-EJVQB,Male,No,No,No,7,Month-to-month,74.35,0.26,Medium
5188-HGMLP,Male,Yes,Yes,No,54,Month-to-month,74.0,0.2599,Medium
2615-YVMYX,Male,Yes,Yes,No,71,Month-to-month,107.5,0.2594,Medium
5172-MIGPM,Male,No,No,No,4,Month-to-month,65.55,0.2586,Medium
1215-FIGMP,Male,No,No,No,60,Month-to-month,89.9,0.2585,Medium
1456-TWCGB,Male,No,No,No,4,Month-to-month,49.25,0.2582,Medium
8070-AAWZP,Male,Yes,Yes,No,24,Month-to-month,34.25,0.258,Medium
3144-KMTWZ,Male,No,Yes,No,71,Month-to-month,93.25,0.2579,Medium
2080-SRCDE,Female,No,No,Yes,1,Month-to-month,25.4,0.2578,Medium
0080-OROZO,Female,No,No,No,35,One year,99.25,0.2575,Medium
5046-NUHWD,Female,Yes,Yes,No,29,Month-to-month,45.0,0.2572,Medium
1996-DBMUS,Female,Yes,Yes,No,48,Month-to-month,70.65,0.2572,Medium
9943-VSZUV,Male,Yes,No,No,67,Month-to-month,75.7,0.2571,Medium
4950-BDEUX,Male,No,No,No,35,Month-to-month,49.2,0.2563,Medium
9774-NRNAU,Male,Yes,Yes,No,27,Month-to-month,84.8,0.256,Medium
7516-GMHUV,Male,Yes,Yes,No,50,Two year,105.05,0.2556,Medium
1453-RZFON,Female,No,No,Yes,1,Month-to-month,49.9,0.2555,Medium
6351-SCJKT,Male,No,No,No,3,Month-to-month,41.35,0.2554,Medium
3590-TCXTB,Male,No,No,No,1,Month-to-month,20.35,0.255,Medium
9122-UMROB,Male,No,No,No,1,Month-to-month,20.3,0.255,Medium
8203-XJZRC,Male,No,No,No,1,Month-to-month,20.25,0.255,Medium
2676-ISHSF,Male,No,No,No,1,Month-to-month,20.3,0.255,Medium
2272-UOINI,Female,No,No,No,7,Month-to-month,78.5,0.2544,Medium
7009-LGECI,Female,No,No,No,4,Month-to-month,50.55,0.2543,Medium
5146-CBVOE,Female,No,No,No,16,Month-to-month,75.1,0.2536,Medium
8124-NZVGJ,Female,No,No,No,6,One year,49.25,0.2525,Medium
6333-YDVLT,Male,No,No,No,65,One year,110.0,0.2521,Medium
7402-PWYJJ,Female,No,Yes,No,53,One year,91.15,0.2514,Medium
8455-HIRAQ,Female,No,No,No,8,Month-to-month,44.45,0.2508,Medium
4826-TZEVA,Female,No,No,No,40,Month-to-month,74.8,0.2502,Medium
6128-DAFVY,Female,No,No,No,56,Month-to-month,44.85,0.2499,Low
6620-JDYNW,Female,No,No,No,18,Month-to-month,60.6,0.2497,Low
3689-MOZGR,Female,No,No,No,29,Month-to-month,31.2,0.2492,Low
7501-VTYLJ,Female,No,No,Yes,2,Month-to-month,51.55,0.2492,Low
4138-NAXED,Male,No,No,No,51,Month-to-month,81.0,0.2491,Low
9881-VCZEP,Female,No,Yes,No,25,Month-to-month,54.1,0.2489,Low
7409-JURKQ,Female,No,Yes,No,53,One year,111.8,0.2488,Low
9396-ZSFLL,Female,No,No,No,15,Month-to-month,48.85,0.2486,Low
1394-SUIUH,Female,Yes,Yes,No,44,Month-to-month,85.15,0.2483,Low
4673-KKSLS,Female,No,No,No,31,Month-to-month,87.6,0.2481,Low
2000-MPKCA,Female,No,No,No,58,One year,107.75,0.2479,Low
9688-YGXVR,Female,No,No,No,44,Month-to-month,88.15,0.2478,Low
1685-VAYJF,Male,No,No,No,11,Month-to-month,45.2,0.2476,Low
8065-BVEPF,Male,Yes,No,No,65,Month-to-month,99.1,0.2471,Low
4869-EPIUS,Male,No,Yes,No,56,One year,80.9,0.247,Low
4130-MZLCC,Female,No,No,No,5,Month-to-month,50.55,0.2458,Low
2851-STERV,Male,Yes,No,No,35,One year,73.0,0.2454,Low
4439-YRNVD,Female,No,No,No,10,Month-to-month,36.25,0.2448,Low
6797-UCJHZ,Female,Yes,Yes,No,66,One year,104.6,0.2445,Low
8313-KTIHG,Male,No,No,No,4,Month-to-month,61.3,0.2443,Low
4918-FYJNT,Female,Yes,Yes,No,55,Month-to-month,90.45,0.2443,Low
7129-CAKJW,Female,No,No,No,17,Month-to-month,80.05,0.2442,Low
3511-APPBJ,Male,No,No,No,23,One year,99.95,0.244,Low
2937-FTHUR,Female,No,No,Yes,18,Month-to-month,64.8,0.2437,Low
7072-MBHEV,Female,Yes,Yes,Yes,11,Month-to-month,78.1,0.2434,Low
1422-DGUBX,Male,No,Yes,No,32,One year,79.25,0.2434,Low
3043-TYBNO,Male,No,No,No,3,Month-to-month,60.65,0.2432,Low
5542-DHSXL,Female,No,Yes,No,4,Month-to-month,54.7,0.2431,Low
3797-FKOGQ,Male,No,No,Yes,11,Month-to-month,86.2,0.2426,Low
3113-IWHLC,Male,No,No,No,5,Month-to-month,55.8,0.2426,Low
5213-TWWJU,Male,No,No,No,28,Month-to-month,91.0,0.2425,Low
1371-WEPDS,Male,Yes,Yes,No,40,One year,55.8,0.2424,Low
4482-FTFFX,Male,No,No,No,5,Month-to-month,56.15,0.2423,Low
5934-RMPOV,Female,No,No,Yes,22,Month-to-month,84.75,0.2421,Low
3969-GYXEL,Female,No,No,No,11,Month-to-month,76.4,0.2417,Low
7277-OZCGZ,Female,No,No,No,22,Month-to-month,89.05,0.2415,Low
9494-BDNNC,Male,No,Yes,No,66,One year,95.3,0.2412,Low
4832-VRBMR,Male,Yes,Yes,No,65,One year,103.15,0.2411,Low
8229-MYEJZ,Female,No,No,No,10,Month-to-month,51.2,0.2411,Low
8016-NCFVO,Male,Yes,No,No,55,Month-to-month,116.5,0.2409,Low
8118-TJAFG,Male,No,Yes,Yes,9,Month-to-month,101.5,0.2407,Low
2988-GBIVW,Female,Yes,Yes,No,70,Month-to-month,90.85,0.2403,Low
5568-DMXZS,Female,No,No,No,8,Month-to-month,65.45,0.2398,Low
0916-QOFDP,Female,Yes,Yes,Yes,14,Month-to-month,95.8,0.2397,Low
2486-WYVVE,Male,No,Yes,No,31,One year,79.3,0.2394,Low
8799-OXZMD,Female,No,No,No,28,Month-to-month,29.75,0.2393,Low
8344-WFMFH,Male,No,No,Yes,9,Month-to-month,50.1,0.239,Low
3537-RYBHH,Female,Yes,Yes,No,47,Month-to-month,67.45,0.2388,Low
7814-LEEVE,Female,No,Yes,No,1,Month-to-month,20.3,0.2387,Low
7748-UMTRK,Female,Yes,No,Yes,30,Month-to-month,101.3,0.2386,Low
7030-NJVDP,Male,No,Yes,No,24,Month-to-month,89.25,0.2386,Low
2805-EDJPQ,Female,No,Yes,No,56,One year,99.75,0.2381,Low
3521-MNKLV,Male,No,No,No,24,Month-to-month,49.7,0.2378,Low
4827-USJHP,Male,No,No,No,20,Month-to-month,51.8,0.2374,Low
5981-ZVXOT,Female,Yes,No,No,35,One year,108.35,0.2374,Low
4480-MBMLB,Female,No,No,No,36,One year,104.8,0.2373,Low
1663-MHLHE,Male,No,No,No,1,Month-to-month,19.2,0.2372,Low
3391-JSQEW,Male,No,Yes,No,40,Month-to-month,50.15,0.2371,Low
2305-MRGLV,Male,No,Yes,No,28,Month-to-month,76.55,0.237,Low
1867-TJHTS,Female,No,No,No,58,Month-to-month,79.8,0.2369,Low
9163-GHAYE,Female,No,No,No,15,Month-to-month,48.85,0.2367,Low
6807-SIWJI,Male,No,No,No,38,One year,104.85,0.2366,Low
9332-GYWLO,Female,No,Yes,Yes,6,Month-to-month,54.85,0.2365,Low
8963-JLGJT,Male,No,No,Yes,3,Month-to-month,55.9,0.2364,Low
2018-PZKMU,Male,No,Yes,Yes,9,Month-to-month,103.1,0.2363,Low
9701-CDXHR,Female,No,Yes,No,51,Month-to-month,69.15,0.236,Low
5949-HGVJL,Female,No,Yes,No,26,Month-to-month,73.05,0.236,Low
0471-ARVMX,Female,Yes,Yes,No,62,One year,104.85,0.2356,Low
0130-SXOUN,Male,No,No,No,66,Month-to-month,89.4,0.2352,Low
4987-GQWPO,Male,No,No,No,17,Month-to-month,25.1,0.2349,Low
3680-CTHUH,Male,No,No,No,60,One year,116.6,0.2346,Low
9862-KJTYK,Male,No,No,Yes,19,Month-to-month,25.35,0.2342,Low
1958-RNRKS,Male,No,Yes,No,30,Month-to-month,49.9,0.2342,Low
9107-UKCKY,Male,No,Yes,No,61,One year,79.8,0.2341,Low
6728-WYQBC,Male,No,No,No,1,Month-to-month,20.95,0.2339,Low
3898-GUYTS,Female,Yes,No,No,45,Month-to-month,97.05,0.2332,Low
0867-LDTTC,Male,No,No,No,5,Month-to-month,75.15,0.233,Low
2782-JEEBU,Male,No,No,No,21,Month-to-month,36.0,0.2329,Low
6734-FQAJX,Male,Yes,No,No,67,Two year,105.05,0.2326,Low
0222-CNVPT,Male,Yes,No,No,52,Month-to-month,48.8,0.2326,Low
8148-BPLZQ,Male,No,No,No,34,Month-to-month,49.8,0.2326,Low
9097-ZUBYC,Male,No,Yes,No,14,Month-to-month,48.8,0.2325,Low
6968-MHOMU,Male,No,Yes,No,58,One year,45.0,0.2325,Low
4676-MQUEA,Male,Yes,Yes,No,50,One year,101.9,0.2324,Low
1264-FUHCX,Female,No,Yes,No,49,One year,56.3,0.2323,Low
1355-KUSBG,Female,No,Yes,Yes,7,Month-to-month,48.8,0.232,Low
9114-AAFQH,Female,No,Yes,No,48,One year,65.65,0.2319,Low
4683-WYDOU,Male,No,Yes,No,62,Two year,107.6,0.2318,Low
3256-EZDBI,Male,Yes,Yes,No,51,Month-to-month,29.45,0.2316,Low
1421-HCERK,Male,Yes,Yes,No,30,Month-to-month,105.7,0.2314,Low
5843-TTHGI,Female,No,No,No,18,Month-to-month,50.0,0.2308,Low
5133-VRSAB,Male,No,No,No,8,Month-to-month,29.35,0.2305,Low
5886-VLQVU,Male,No,Yes,No,35,Month-to-month,89.85,0.2304,Low
4724-WXVWF,Male,No,No,No,48,Month-to-month,95.4,0.2303,Low
6137-MFAJN,Female,No,No,No,48,Month-to-month,44.8,0.23,Low
6218-KNUBD,Male,No,No,No,6,Month-to-month,59.45,0.2297,Low
6344-SFJVH,Female,No,No,No,20,Month-to-month,24.9,0.2296,Low
0228-MAUWC,Male,No,No,No,19,Month-to-month,59.55,0.2293,Low
0191-ZHSKZ,Male,Yes,No,No,30,Month-to-month,74.75,0.2293,Low
0423-UDIJQ,Male,Yes,No,No,9,Month-to-month,49.2,0.2293,Low
3570-YUEKJ,Female,No,No,No,42,Month-to-month,49.55,0.2293,Low
7883-ROJOC,Female,No,Yes,No,19,Month-to-month,44.9,0.2292,Low
5600-KTXFM,Male,No,Yes,Yes,2,Month-to-month,69.95,0.2292,Low
3413-CSSTH,Male,No,No,No,41,Month-to-month,55.7,0.2287,Low
5651-CPDND,Male,No,No,No,10,Month-to-month,46.0,0.2286,Low
6878-GGDWG,Female,No,Yes,No,32,Month-to-month,19.4,0.2283,Low
4391-LNRXK,Male,No,No,No,22,Month-to-month,94.95,0.2279,Low
6184-DYUOB,Female,No,Yes,No,3,Month-to-month,19.6,0.2279,Low
5868-YTYKS,Male,No,No,Yes,1,Month-to-month,20.25,0.2278,Low
2988-PLAHS,Female,No,No,No,3,One year,69.95,0.2274,Low
0880-FVFWF,Male,No,No,No,56,Month-to-month,86.4,0.2273,Low
4226-KKDON,Male,No,No,No,8,Month-to-month,66.65,0.2272,Low
8735-DCXNF,Male,No,Yes,No,10,Month-to-month,54.95,0.2272,Low
8095-WANWK,Female,No,No,No,10,Month-to-month,45.25,0.2263,Low
8023-QHAIO,Female,Yes,Yes,No,56,Month-to-month,76.85,0.2262,Low
6008-NAIXK,Male,Yes,No,No,54,One year,55.45,0.2261,Low
8565-HBFNN,Male,No,Yes,No,69,One year,107.2,0.226,Low
3094-JOJAI,Male,No,No,No,18,Month-to-month,74.15,0.226,Low
3604-WLABM,Female,No,No,No,10,Month-to-month,54.25,0.2259,Low
0621-HJWXJ,Female,No,Yes,No,63,Month-to-month,81.55,0.2259,Low
0295-QVKPB,Male,No,No,No,5,Month-to-month,63.95,0.2259,Low
3694-DELSO,Male,No,Yes,Yes,4,Month-to-month,38.55,0.2256,Low
7396-VJUZB,Male,No,Yes,Yes,4,Month-to-month,45.25,0.2255,Low
9708-KFDBY,Male,No,No,No,1,Month-to-month,20.55,0.2254,Low
5215-LNLDJ,Female,No,Yes,Yes,7,Month-to-month,24.7,0.2253,Low
7188-CBBBA,Female,No,No,No,65,One year,95.5,0.2246,Low
8404-FYDIB,Male,No,No,No,26,Month-to-month,86.65,0.2243,Low
3620-MWJNE,Male,No,No,No,2,Month-to-month,54.45,0.2232,Low
2270-CHBFN,Female,No,Yes,No,44,Month-to-month,95.1,0.2229,Low
9373-WSLOY,Male,Yes,Yes,No,33,Month-to-month,50.0,0.2227,Low
7850-VWJUU,Female,No,No,No,23,Month-to-month,75.0,0.2227,Low
5071-FBJFS,Female,No,Yes,Yes,4,Month-to-month,50.3,0.2224,Low
8944-AILEF,Male,No,Yes,No,15,Month-to-month,19.45,0.222,Low
8967-SZQAS,Female,No,No,No,14,Month-to-month,50.45,0.2219,Low
3756-VNWDH,Male,Yes,Yes,No,65,One year,100.75,0.2219,Low
2896-TBNBE,Male,No,Yes,No,40,One year,80.8,0.2217,Low
9142-KZXOP,Male,No,No,No,44,Month-to-month,68.85,0.2215,Low
9644-UMGQA,Male,No,Yes,Yes,6,Month-to-month,49.15,0.2215,Low
2700-LUEVA,Male,No,No,No,1,Month-to-month,20.75,0.221,Low
7693-QPEFS,Male,Yes,No,No,52,Month-to-month,72.95,0.221,Low
1810-BOHSY,Male,No,Yes,No,51,One year,96.4,0.221,Low
6733-LRIZX,Male,No,No,No,35,Two year,108.95,0.2208,Low
7285-KLOTR,Female,No,Yes,No,12,One year,78.85,0.2205,Low
4256-ZWTZI,Female,No,No,Yes,5,Month-to-month,51.0,0.2201,Low
2040-VZIKE,Female,No,Yes,No,49,Month-to-month,100.85,0.2201,Low
1025-FALIX,Female,No,No,No,26,Month-to-month,69.05,0.22,Low
7610-TVOPG,Male,No,No,No,15,Month-to-month,26.35,0.2197,Low
1215-VFYVK,Female,No,No,No,4,Month-to-month,48.25,0.2197,Low
8190-ZTQFB,Male,No,No,No,41,One year,51.35,0.2196,Low
1465-LNTLJ,Male,Yes,Yes,No,8,Month-to-month,64.4,0.2194,Low
8985-OOPOS,Female,No,No,No,1,One year,74.1,0.2193,Low
6627-CFOSN,Female,No,No,No,59,Month-to-month,99.45,0.2191,Low
1596-OQSPS,Female,No,No,No,11,Month-to-month,51.1,0.2188,Low
3452-SRFEG,Male,No,No,No,49,Month-to-month,74.6,0.2185,Low
2604-XVDAM,Female,No,No,No,12,Month-to-month,43.8,0.2183,Low
7923-IYJWY,Male,Yes,No,No,67,Two year,116.1,0.2182,Low
5294-IMHHT,Male,No,Yes,No,53,One year,97.75,0.218,Low
8329-UTMVM,Male,Yes,No,No,27,One year,104.65,0.2177,Low
8734-DKSTZ,Female,No,Yes,Yes,10,Month-to-month,85.95,0.2176,Low
6583-SZVGP,Male,No,No,No,48,Two year,108.1,0.2175,Low
8166-ORCHU,Male,Yes,Yes,No,33,One year,93.55,0.2173,Low
2474-LCNUE,Female,No,Yes,No,23,Month-to-month,73.65,0.2169,Low
6469-MRVET,Male,No,Yes,No,1,One year,20.2,0.2168,Low
1768-HNVGJ,Female,Yes,No,No,45,Month-to-month,70.05,0.2163,Low
5186-EJEGL,Male,No,No,No,9,Month-to-month,69.5,0.2161,Low
8388-FYNPZ,Male,No,No,No,4,Month-to-month,56.75,0.216,Low
2378-HTWFW,Male,Yes,No,No,35,Month-to-month,91.0,0.2159,Low
5433-KYGHE,Female,No,No,Yes,14,Month-to-month,86.0,0.2159,Low
8725-JEDFD,Male,No,No,No,27,Month-to-month,69.05,0.2158,Low
7766-CLTIC,Female,No,No,No,10,Month-to-month,60.95,0.2157,Low
5325-UWTWJ,Male,No,Yes,No,31,Month-to-month,90.55,0.2154,Low
1098-TDVUQ,Female,No,No,No,1,Month-to-month,19.25,0.2154,Low
2676-OXPPQ,Male,No,No,No,6,Month-to-month,55.7,0.2153,Low
9821-BESNZ,Male,No,No,No,66,One year,104.25,0.2153,Low
9505-SQFSW,Female,No,Yes,Yes,3,Month-to-month,40.3,0.2152,Low
1258-YMZNM,Female,Yes,No,No,27,One year,110.5,0.2151,Low
9375-MHRRS,Male,No,No,No,6,Month-to-month,50.05,0.2144,Low
6749-UTDVX,Male,No,No,No,72,Two year,103.65,0.2143,Low
3758-CKOQL,Female,No,Yes,No,59,One year,107.0,0.2142,Low
3509-GWQGF,Male,Yes,No,No,24,Month-to-month,70.0,0.2142,Low
6689-VRRTK,Female,Yes,No,No,44,One year,109.8,0.2141,Low
7013-PSXHK,Female,No,No,No,40,One year,80.75,0.2139,Low
1907-YLNYW,Male,No,No,No,8,Month-to-month,66.7,0.2137,Low
1202-KKGFU,Female,No,Yes,No,12,Month-to-month,54.2,0.2135,Low
1518-OMDIK,Male,No,Yes,No,33,Month-to-month,44.55,0.2135,Low
6572-ADKRS,Female,No,No,No,46,Month-to-month,74.8,0.2135,Low
6921-OZMFH,Male,No,Yes,Yes,5,Month-to-month,55.7,0.2134,Low
5206-HPJKM,Male,No,No,No,17,Month-to-month,55.5,0.2132,Low
3466-WAESX,Male,No,No,Yes,16,Month-to-month,69.1,0.2127,Low
8295-FHIVV,Male,No,No,No,7,Month-to-month,19.4,0.2126,Low
3170-GWYKC,Female,No,No,No,60,Month-to-month,104.95,0.2123,Low
4010-YLMVT,Female,No,No,No,56,Month-to-month,106.6,0.212,Low
5366-OBVMR,Female,No,Yes,No,18,Month-to-month,50.3,0.2116,Low
